ID	Nome_Da_Imagem	Score_Com_Virgula
3811	DAB_IMIP_Tratamento/IMIP_HLAG2/3760_21C/3760_21C_HLAG2_40X_6.tiff	8,5819
3812	DAB_IMIP_Tratamento/IMIP_HLAG2/3760_21C/3760_21C_HLAG2_40X_7.tiff	12,3224
3813	DAB_IMIP_Tratamento/IMIP_HLAG2/5339_21C/5339_21C_HLAG2_40X_6.tiff	4,4317
3814	DAB_IMIP_Tratamento/IMIP_HLAG2/5339_21C/5339_21C_HLAG2_40X_1.tiff	13,6175
3815	DAB_IMIP_Tratamento/IMIP_HLAG2/5339_21C/5339_21C_HLAG2_40X_3.tiff	8,5064
3816	DAB_IMIP_Tratamento/IMIP_HLAG2/5339_21C/5339_21C_HLAG2_10X_1.tiff	3,7627
3817	DAB_IMIP_Tratamento/IMIP_HLAG2/5339_21C/5339_21C_HLAG2_40X_5.tiff	5,7893
3818	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_40X_1.tiff	2,1171
3819	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_10X_5.tiff	2,0759
3820	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_10X_6.tiff	1,496
3821	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_40X_9.tiff	1,415
3822	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_10X_7.tiff	3,0452
3823	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_40X_2.tiff	2,01
3824	DAB_IMIP_Tratamento/IMIP_HLAG2/4842_21H/4842_21H_HLAG2_10X_1.tiff	1,0809
3825	DAB_IMIP_Tratamento/IMIP_HLAG2/3444_21/3444_21_HLAG2_40X_3.tiff	4,0902
3826	DAB_IMIP_Tratamento/IMIP_HLAG2/3444_21/3444_21_HLAG2_40X_4.tiff	5,7831
3827	DAB_IMIP_Tratamento/IMIP_HLAG2/3444_21/3444_21_HLAG2_40X_1.tiff	4,3255
3828	DAB_IMIP_Tratamento/IMIP_HLAG2/3444_21/3444_21_HLAG2_10X_2.tiff	6,1017
3829	DAB_IMIP_Tratamento/IMIP_HLAG2/3835_21/3835_21_HLAG2_10X_2.tiff	0,0596
3830	DAB_IMIP_Tratamento/IMIP_HLAG2/3835_21/3835_21_HLAG2_40X_1.tiff	0,031
3831	DAB_IMIP_Tratamento/IMIP_HLAG2/4579_21D/4579_21D_HLAG2_40X_2.tiff	0,4096
3832	DAB_IMIP_Tratamento/IMIP_HLAG2/4843_21G/4843_21G_HLAG2_40X_1.tiff	0,7917
3833	DAB_IMIP_Tratamento/IMIP_HLAG2/4843_21G/4843_21G_HLAG2_40X_3.tiff	7,2852
3834	DAB_IMIP_Tratamento/IMIP_HLAG2/4843_21G/4843_21G_HLAG2_10X_1.tiff	6,0159
3835	DAB_IMIP_Tratamento/IMIP_HLAG2/4843_21G/4843_21G_HLAG2_40X_2.tiff	7,1944
3836	DAB_IMIP_Tratamento/IMIP_HLAG2/4843_21G/4843_21G_HLAG2_40X_4.tiff	4,61
3837	DAB_IMIP_Tratamento/IMIP_HLAG2/4328_21G/4328_21G_HLAG2_40X_1.tiff	20,6508
3838	DAB_IMIP_Tratamento/IMIP_HLAG2/4328_21G/4328_21G_HLAG2_10X_1.tiff	36,6006
3839	DAB_IMIP_Tratamento/IMIP_HLAG5/5906_21E/5906_21E_HLAG5_10X_2.tiff	0,2246
3840	DAB_IMIP_Tratamento/IMIP_HLAG5/5906_21E/5906_21E_HLAG5_10X_1.tiff	0,1613
3841	DAB_IMIP_Tratamento/IMIP_HLAG5/5084_21E/5084_21E_HLAG5_10X_1.tiff	0,1918
3842	DAB_IMIP_Tratamento/IMIP_HLAG5/5084_21E/5084_21E_HLAG5_40X_1.tiff	0,6111
3843	DAB_IMIP_Tratamento/IMIP_HLAG5/5669_21E/5669_21E_HLAG5_40X_1.tiff	0,3199
3844	DAB_IMIP_Tratamento/IMIP_HLAG5/5669_21E/5669_21E_HLAG5_40X_2.tiff	0,1803
3845	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F/6519_21F_HLAG5_10X_2.tiff	0,2712
3846	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F/6519_21F_HLAG5_10X_3.tiff	0,9159
3847	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F/6519_21F_HLAG5_10X_1.tiff	0,2828
3848	DAB_IMIP_Tratamento/IMIP_HLAG5/6518_21H/6518_21H_HLAG5_10X_2.tiff	0,1936
3849	DAB_IMIP_Tratamento/IMIP_HLAG5/6518_21H/6518_21H_HLAG5_10X_1.tiff	0,1779
3850	DAB_IMIP_Tratamento/IMIP_HLAG5/4332_21G/4332_21G_HLAG5_40X_2.tiff	0,4242
3851	DAB_IMIP_Tratamento/IMIP_HLAG5/4332_21G/4332_21G_HLAG5_10X_1.tiff	0,1198
3852	DAB_IMIP_Tratamento/IMIP_HLAG5/4332_21G/4332_21G_HLAG5_40X_3.tiff	0,0925
3853	DAB_IMIP_Tratamento/IMIP_HLAG5/4332_21G/4332_21G_HLAG5_40X_5.tiff	0,8281
3854	DAB_IMIP_Tratamento/IMIP_HLAG5/4332_21G/4332_21G_HLAG5_40X_1.tiff	0,6067
3855	DAB_IMIP_Tratamento/IMIP_HLAG5/3834_21G_1/3834_21G_HLAG5_10X_2.tiff	0,1221
3856	DAB_IMIP_Tratamento/IMIP_HLAG5/3834_21G_1/3834_21G_HLAG5_10X_1.tiff	0,1793
3857	DAB_IMIP_Tratamento/IMIP_HLAG5/4579_21E_REPEAT/4579_21E_HLAG5_40X_1.tiff	1,101
3858	DAB_IMIP_Tratamento/IMIP_HLAG5/4579_21E_REPEAT/4579_21E_HLAG5_40X_2.tiff	0,6435
3859	DAB_IMIP_Tratamento/IMIP_HLAG5/5086_21E/5086_21F_HLAG5_10X_1.tiff	0,0948
3860	DAB_IMIP_Tratamento/IMIP_HLAG5/5086_21E/5086_21B_HLAG5_10X_1.tiff	0,0994
3861	DAB_IMIP_Tratamento/IMIP_HLAG5/5086_21E/5086_21E_HLAG5_10X_1.tiff	0,0734
3862	DAB_IMIP_Tratamento/IMIP_HLAG5/5777_21G/5777_21G_HLAG5_10X_2.tiff	0,0877
3863	DAB_IMIP_Tratamento/IMIP_HLAG5/5777_21G/5777_21G_HLAG5_10X_1.tiff	0,7727
3864	DAB_IMIP_Tratamento/IMIP_HLAG5/4333_21G/4333_21G_HLAG5_10X_1.tiff	0,046
3865	DAB_IMIP_Tratamento/IMIP_HLAG5/4333_21G/4333_21GE_HLAG5_40X_1.tiff	0,359
3866	DAB_IMIP_Tratamento/IMIP_HLAG5/4333_21G/4333_21GE_HLAG5_40X_3.tiff	0,372
3867	DAB_IMIP_Tratamento/IMIP_HLAG5/5374_21F/5374_21F_HLAG5_10X_1.tiff	0,8521
3868	DAB_IMIP_Tratamento/IMIP_HLAG5/5374_21F/5374_21F_HLAG5_10X_2.tiff	9,4942
3869	DAB_IMIP_Tratamento/IMIP_HLAG5/4083_21G/4083_21G_HLAG5_40X_1.tiff	5,1295
3870	DAB_IMIP_Tratamento/IMIP_HLAG5/4083_21G/4083_21G_HLAG5_40X_2.tiff	1,6625
3871	DAB_IMIP_Tratamento/IMIP_HLAG5/4083_21G/4083_21G_HLAG5_10X_1.tiff	0,2324
3872	DAB_IMIP_Tratamento/IMIP_HLAG5/4083_21G/4083_21G_HLAG5_40X_3.tiff	5,7401
3873	DAB_IMIP_Tratamento/IMIP_HLAG5/3835_21_REPEAT/3835_21_HLAG5_40X_1.tiff	4,158
3874	DAB_IMIP_Tratamento/IMIP_HLAG5/3835_21_REPEAT/3835_21_HLAG5_40X_3.tiff	3,0832
3875	DAB_IMIP_Tratamento/IMIP_HLAG5/3835_21_REPEAT/3835_21_HLAG5_40X_2.tiff	2,3044
3876	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F_REPEAT/6519_21F_HLAG5_40X_1.tiff	0,7505
3877	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F_REPEAT/6519_21F_HLAG5_40X_2.tiff	1,0034
3878	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F_REPEAT/6519_21F_HLAG5_40X_3.tiff	3,3868
3879	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F_REPEAT/6519_21F_HLAG5_40X_4.tiff	2,1053
3880	DAB_IMIP_Tratamento/IMIP_HLAG5/6519_21F_REPEAT/6519_21F_HLAG5_40X_5.tiff	0,8523
3881	DAB_IMIP_Tratamento/IMIP_HLAG5/5163_21F/5163_21F_HLAG5_10X_1.tiff	0,0512
3882	DAB_IMIP_Tratamento/IMIP_HLAG5/5163_21F/5163_21F_HLAG5_10X_2.tiff	0,0567
3883	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_10X_2.tiff	11,2089
3884	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_40X_1.tiff	21,7628
3885	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_40X_4.tiff	1,5027
3886	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_40X_5.tiff	4,1953
3887	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_40X_2.tiff	11,8863
3888	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_40X_3.tiff	1,6054
3889	DAB_IMIP_Tratamento/IMIP_HLAG5/5109_21D/5109_21D_HLAG5_10X_1.tiff	10,8539
3890	DAB_IMIP_Tratamento/IMIP_HLAG5/4572_21E/4572_21E_HLAG5_10X_2.tiff	0,081
3891	DAB_IMIP_Tratamento/IMIP_HLAG5/4572_21E/4572_21E_HLAG5_10X_1.tiff	0,0533
3892	DAB_IMIP_Tratamento/IMIP_HLAG5/5162_21G/5162_21G_HLAG5_10X_1.tiff	0,0401
3893	DAB_IMIP_Tratamento/IMIP_HLAG5/5162_21G/5162_21G_HLAG5_40X_2.tiff	0,195
3894	DAB_IMIP_Tratamento/IMIP_HLAG5/5162_21G/5162_21G_HLAG5_40X_1.tiff	0,093
3895	DAB_IMIP_Tratamento/IMIP_HLAG5/5164_21F_REPEAT/5164_21F_HLAG5_40X_1.tiff	0,887
3896	DAB_IMIP_Tratamento/IMIP_HLAG5/5164_21F_REPEAT/5164_21F_HLAG5_40X_2.tiff	0,5249
3897	DAB_IMIP_Tratamento/IMIP_HLAG5/4573_21E/4573_21E_HLAG5_10X_1.tiff	0,053
3898	DAB_IMIP_Tratamento/IMIP_HLAG5/5376_21F/5376_21F_HLAG5_10X_2.tiff	0,2755
3899	DAB_IMIP_Tratamento/IMIP_HLAG5/5376_21F/5376_21F_HLAG5_10X_1.tiff	0,4783
3900	DAB_IMIP_Tratamento/IMIP_HLAG5/4639_21B/4639_21B_HLAG5_10X_1.tiff	0,0674
3901	DAB_IMIP_Tratamento/IMIP_HLAG5/4639_21B/4639_21B_HLAG5_40X_1.tiff	1,1002
3902	DAB_IMIP_Tratamento/IMIP_HLAG5/4639_21B/4639_21B_HLAG5_10X_2.tiff	0,0773
3903	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_40X_4.tiff	0,3849
3904	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_1.tiff	0,7304
3905	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_7.tiff	0,0333
3906	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_40X_2.tiff	0,1671
3907	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_40X_3.tiff	0,1469
3908	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_6.tiff	0,4189
3909	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_10X_1.tiff	0,0363
3910	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_40X_1.tiff	0,1151
3911	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_4.tiff	0,2176
3912	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_HLAG5_10X_4.tiff	0,2537
3913	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_3.tiff	0,1394
3914	DAB_IMIP_Tratamento/IMIP_HLAG5/3833_21H/3833_21H_ACE2_40X_2.tiff	0,5184
3915	DAB_IMIP_Tratamento/IMIP_HLAG5/4845_21E/4846_21E_HLAG5_10X_1.tiff	0,0599
3916	DAB_IMIP_Tratamento/IMIP_HLAG5/4845_21E/4846_21E_HLAG5_10X_2.tiff	0,0621
3917	DAB_IMIP_Tratamento/IMIP_HLAG5/4839_21G/4839_21G_HLAG5_10X_1.tiff	0,4227
3918	DAB_IMIP_Tratamento/IMIP_HLAG5/4839_21G/4839_21G_HLAG5_10X_2.tiff	0,9428
3919	DAB_IMIP_Tratamento/IMIP_HLAG5/5027_21D/5027_21D_HLAG5_40X_1.tiff	0,6537
3920	DAB_IMIP_Tratamento/IMIP_HLAG5/5027_21D/5027_21D_HLAG5_10X_1.tiff	0,0914
3921	DAB_IMIP_Tratamento/IMIP_HLAG5/5110_21F/5110_21F_HLAG5_10X_1.tiff	0,0331
3922	DAB_IMIP_Tratamento/IMIP_HLAG5/5110_21F/5110_21F_HLAG5_40X_1.tiff	0,1286
3923	DAB_IMIP_Tratamento/IMIP_HLAG5/5110_21F/5110_21F_HLAG5_10X_2.tiff	0,0315
3924	DAB_IMIP_Tratamento/IMIP_HLAG5/4838_21F/4838_21F_HLAG5_10X_1.tiff	3,2269
3925	DAB_IMIP_Tratamento/IMIP_HLAG5/4838_21F/4838_21F_HLAG5_40X_3.tiff	2,4262
3926	DAB_IMIP_Tratamento/IMIP_HLAG5/4838_21F/4838_21F_HLAG5_40X_2.tiff	0,2113
3927	DAB_IMIP_Tratamento/IMIP_HLAG5/4838_21F/4838_21F_HLAG5_40X_4.tiff	0,2346
3928	DAB_IMIP_Tratamento/IMIP_HLAG5/4838_21F/4838_21F_HLAG5_40X_1.tiff	1,6967
3929	DAB_IMIP_Tratamento/IMIP_HLAG5/5029_1E/5029_21E_HLAG5_40X_1.tiff	2,6535
3930	DAB_IMIP_Tratamento/IMIP_HLAG5/5029_1E/5029_21E_HLAG5_10X_1.tiff	1,3907
3931	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_40X4.tiff	0,311
3932	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_10X_2.tiff	0,1834
3933	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_40X_1.tiff	0,1408
3934	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_40X_2.tiff	0,1794
3935	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_10X_1.tiff	0,6728
3936	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_40X_3.tiff	1,5614
3937	DAB_IMIP_Tratamento/IMIP_HLAG5/4674_21B/4674_21B_HLAG5_40X_5.tiff	0,9536
3938	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20D/8486_20D_HLAG5_40X_4.tiff	5,5028
3939	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20D/8486_20D_HLAG5_40X_3.tiff	2,5229
3940	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20D/8486_20D_HLAG5_40X_2.tiff	4,0736
3941	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20D/8486_20D_HLAG5_40X_1.tiff	3,4216
3942	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20D/8486_20D_HLAG5_10X_2.tiff	13,7225
3943	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_6.tiff	0,3748
3944	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_10X_2.tiff	0,5469
3945	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_1.tiff	0,688
3946	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_2.tiff	0,6479
3947	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_3.tiff	0,5834
3948	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_4.tiff	0,3669
3949	DAB_IMIP_Tratamento/IMIP_HLAG5/8486_20C/8486_20C_HLAG5_40X_5.tiff	0,5501
3950	DAB_IMIP_Tratamento/IMIP_HLAG5/4579_21H/4579_21H_HLAG5_10X_1.tiff	0,1056
3951	DAB_IMIP_Tratamento/IMIP_HLAG5/4579_21H/4579_21H_HLAG5_10X_2.tiff	0,1286
3952	DAB_IMIP_Tratamento/IMIP_HLAG5/4963_21G/4963_21G_HLAG5_10X_2.tiff	0,4304
3953	DAB_IMIP_Tratamento/IMIP_HLAG5/4963_21G/4963_21G_HLAG5_10X_1.tiff	0,5027
3954	DAB_IMIP_Tratamento/IMIP_HLAG5/3444_21D/3444_21D_HLAG5_10X_1.tiff	0,1931
3955	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_40X_1.tiff	0,725
3956	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_40X_5.tiff	1,2307
3957	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_40X_16.tiff	7,9174
3958	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_10X_1.tiff	0,1326
3959	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_40X_3.tiff	0,9321
3960	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21D/4840_21D_HLAG5_40X_2.tiff	1,3472
3961	DAB_IMIP_Tratamento/IMIP_HLAG5/4752_21F/4752_21F_HLAG5_10X_1.tiff	0,0599
3962	DAB_IMIP_Tratamento/IMIP_HLAG5/8414_20F/8414_20F_HLAG5_10X_2.tiff	0,0856
3963	DAB_IMIP_Tratamento/IMIP_HLAG5/8414_20F/8414_20F_HLAG5_10X_1.tiff	0,1057
3964	DAB_IMIP_Tratamento/IMIP_HLAG5/4541_21_REPEAT/4541_21_HLAG5_40X_1.tiff	1,3692
3965	DAB_IMIP_Tratamento/IMIP_HLAG5/4541_21_REPEAT/4541_21_HLAG5_40X_2.tiff	0,815
3966	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_40X_1.tiff	3,4742
3967	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_10X_2.tiff	0,2465
3968	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_10X_1.tiff	0,8683
3969	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_40X_3.tiff	3,0664
3970	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_40X_2.tiff	1,9728
3971	DAB_IMIP_Tratamento/IMIP_HLAG5/5547_21E/5547_21E_HLAG5_40X_5.tiff	1,2987
3972	DAB_IMIP_Tratamento/IMIP_HLAG5/4840_21E/4840_21E_HLAG5_10X_1.tiff	1,2852
3973	DAB_IMIP_Tratamento/IMIP_HLAG5/6306_21E/6306_201E_HLAG5_10X_2.tiff	0,0341
3974	DAB_IMIP_Tratamento/IMIP_HLAG5/6306_21E/6306_201E_HLAG5_10X_1.tiff	0,0405
3975	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_2.tiff	2,1275
3976	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_10X_1.tiff	0,7131
3977	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_3.tiff	1,6881
3978	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_4.tiff	0,7703
3979	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21H_ACE2_40X_1.tiff	0,6378
3980	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_6.tiff	0,3753
3981	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_7.tiff	0,9214
3982	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21H_ACE2_40X_2.tiff	0,797
3983	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_10X_2.tiff	0,4691
3984	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21_H_ACE2_40X_1.tiff	2,4316
3985	DAB_IMIP_Tratamento/IMIP_HLAG5/3759_21H/3759_21H_ACE2_40X_4.tiff	4,3804
3986	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_10X_1.tiff	31,4477
3987	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_40X_3.tiff	2,0288
3988	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_40X_2.tiff	31,3188
3989	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_40X_5.tiff	35,3209
3990	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_40X_4.tiff	32,8426
3991	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_40X_1.tiff	28,8959
3992	DAB_IMIP_Tratamento/IMIP_HLAG5/4545_21G/4545_21G_HLAG5_10X_2.tiff	0,1391
3993	DAB_IMIP_Tratamento/IMIP_HLAG5/5829_21B/5829_21B_HLAG5_10X_1.tiff	0,0573
3994	DAB_IMIP_Tratamento/IMIP_HLAG5/5829_21B/5829_21B_HLAG5_10X_2.tiff	0,1417
3995	DAB_IMIP_Tratamento/IMIP_HLAG5/5342_21B/5342_21B_HLAG5_10X_1.tiff	0,1209
3996	DAB_IMIP_Tratamento/IMIP_HLAG5/5342_21B/5342_21B_HLAG5_10X_2.tiff	0,0592
3997	DAB_IMIP_Tratamento/IMIP_HLAG5/3834_21G/3834_21G_ACE2_40X_1.tiff	0,5745
3998	DAB_IMIP_Tratamento/IMIP_HLAG5/3834_21G/3834_21G_ACE2_10X_1.tiff	0,038
3999	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_40X_1.tiff	1,6064
4000	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_40X_5.tiff	0,1049
4001	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_40X_4.tiff	1,8156
4002	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_10X_1.tiff	0,0773
4003	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_40X_3.tiff	0,3024
4004	DAB_IMIP_Tratamento/IMIP_HLAG5/5549_21E/5549_21E_HLAG5_40X_2.tiff	2,3268
4005	DAB_IMIP_Tratamento/IMIP_HLAG5/5668_21F/5668_21F_HLAG5_10X_1.tiff	0,8312
4006	DAB_IMIP_Tratamento/IMIP_HLAG5/5668_21F/5668_21F_HLAG5_10X_2.tiff	1,2025
4007	DAB_IMIP_Tratamento/IMIP_HLAG5/5159_21E/5159_21E_HLAG5_40X_4.tiff	0,3046
4008	DAB_IMIP_Tratamento/IMIP_HLAG5/5159_21E/5159_21E_HLAG5_40X_5.tiff	0,5817
4009	DAB_IMIP_Tratamento/IMIP_HLAG5/5159_21E/5159_21E_HLAG5_40X_3.tiff	0,4217
4010	DAB_IMIP_Tratamento/IMIP_HLAG5/5159_21E/5159_21E_HLAG5_40X_1.tiff	0,4586
4011	DAB_IMIP_Tratamento/IMIP_HLAG5/5159_21E/5159_21E_HLAG5_40X_5_1.tiff	0,5247
4012	DAB_IMIP_Tratamento/IMIP_HLAG5/4640_21D/4640_21D_HLAG5_40X_1.tiff	3,8811
4013	DAB_IMIP_Tratamento/IMIP_HLAG5/4640_21D/4640_21D_HLAG5_40X_4.tiff	5,8887
4014	DAB_IMIP_Tratamento/IMIP_HLAG5/4640_21D/4640_21D_HLAG5_40X_2.tiff	2,4165
4015	DAB_IMIP_Tratamento/IMIP_HLAG5/4640_21D/4640_21D_HLAG5_10X_1.tiff	4,8033
4016	DAB_IMIP_Tratamento/IMIP_HLAG5/4640_21D/4640_21D_HLAG5_40X_3.tiff	4,8258
4017	DAB_IMIP_Tratamento/IMIP_HLAG5/7716_20G/7716_20G_HLAG5_40X_2.tiff	0,5946
4018	DAB_IMIP_Tratamento/IMIP_HLAG5/7716_20G/7716_20G_HLAG5_10X_1.tiff	0,1084
4019	DAB_IMIP_Tratamento/IMIP_HLAG5/7716_20G/7716_20G_HLAG5_40X_3.tiff	0,2961
4020	DAB_IMIP_Tratamento/IMIP_HLAG5/7716_20G/7716_20G_HLAG5_40X_1.tiff	0,2768
4021	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_4.tiff	2,5038
4022	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_8.tiff	4,9107
4023	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_5.tiff	5,0247
4024	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_2.tiff	2,7824
4025	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_3.tiff	2,1717
4026	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_10X_1.tiff	0,5895
4027	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_10X_2.tiff	2,0743
4028	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_1.tiff	2,7655
4029	DAB_IMIP_Tratamento/IMIP_HLAG5/5577_21D/5577_21D_HLAG5_40X_7.tiff	8,4275
4030	DAB_IMIP_Tratamento/IMIP_HLAG5/5164_21E/5164_21E_HLAG5_10X_1.tiff	0,2763
4031	DAB_IMIP_Tratamento/IMIP_HLAG5/4540_21_G2/4540_21_HLAG5_40X_1.tiff	0,1605
4032	DAB_IMIP_Tratamento/IMIP_HLAG5/4540_21_G2/4540_21_HLAG2_10X_2.tiff	0,0553
4033	DAB_IMIP_Tratamento/IMIP_HLAG5/4540_21_G2/4540_21_HLAG5_10X_1.tiff	0,0429
4034	DAB_IMIP_Tratamento/IMIP_HLAG5/4540_21_G2/4540_21_HLAG5_40X_3.tiff	0,2279
4035	DAB_IMIP_Tratamento/IMIP_HLAG5/4540_21_G2/4540_21_HLAG5_40X_2.tiff	0,1979
4036	DAB_IMIP_Tratamento/IMIP_HLAG5/4124_21E/4124_21E_HLAG5_40X_1.tiff	9,4364
4037	DAB_IMIP_Tratamento/IMIP_HLAG5/4124_21E/4124_21E_HLAG5_40X_3.tiff	4,6272
4038	DAB_IMIP_Tratamento/IMIP_HLAG5/4124_21E/4124_21E_HLAG5_10X_1.tiff	2,7721
